id,date,store_nbr,item_nbr,unit_sales,onpromotion
89738800,2016-09-01,47,213652,12.0,False
89837179,2016-09-02,47,213652,19.0,False
89941342,2016-09-03,47,213652,21.0,False
90045594,2016-09-04,47,213652,10.0,False
90144199,2016-09-05,47,213652,13.0,False
90240428,2016-09-06,47,213652,15.0,False
90333648,2016-09-07,47,213652,15.0,False
90425504,2016-09-08,47,213652,9.0,False
90517676,2016-09-09,47,213652,10.0,False
90618217,2016-09-10,47,213652,25.0,False
90720147,2016-09-11,47,213652,26.0,False
90815521,2016-09-12,47,213652,9.0,False
90907410,2016-09-13,47,213652,12.0,False
90997271,2016-09-14,47,213652,10.0,False
91088342,2016-09-15,47,213652,14.0,False
91181338,2016-09-16,47,213652,23.0,False
91282191,2016-09-17,47,213652,18.0,False
91384605,2016-09-18,47,213652,12.0,False
91479990,2016-09-19,47,213652,14.0,False
91573340,2016-09-20,47,213652,22.0,False
91664988,2016-09-21,47,213652,9.0,False
91754829,2016-09-22,47,213652,22.0,False
91846575,2016-09-23,47,213652,21.0,False
91947085,2016-09-24,47,213652,13.0,False
92048509,2016-09-25,47,213652,29.0,False
92143936,2016-09-26,47,213652,10.0,False
92235285,2016-09-27,47,213652,5.0,False
92326160,2016-09-28,47,213652,15.0,False
92415158,2016-09-29,47,213652,16.0,False
92509691,2016-09-30,47,213652,23.0,False
92616743,2016-10-01,47,213652,22.0,False
92723950,2016-10-02,47,213652,33.0,False
92824935,2016-10-03,47,213652,23.0,False
92922299,2016-10-04,47,213652,10.0,False
93017867,2016-10-05,47,213652,25.0,False
93110695,2016-10-06,47,213652,9.0,False
93204897,2016-10-07,47,213652,23.0,False
93306913,2016-10-08,47,213652,30.0,False
93411167,2016-10-09,47,213652,16.0,False
93509431,2016-10-10,47,213652,19.0,False
93602961,2016-10-11,47,213652,12.0,False
93695396,2016-10-12,47,213652,9.0,False
93785851,2016-10-13,47,213652,21.0,False
93879079,2016-10-14,47,213652,26.0,False
93981525,2016-10-15,47,213652,25.0,False
94087101,2016-10-16,47,213652,24.0,False
94184822,2016-10-17,47,213652,18.0,False
94278240,2016-10-18,47,213652,12.0,False
94370430,2016-10-19,47,213652,13.0,False
94462890,2016-10-20,47,213652,15.0,False
94556364,2016-10-21,47,213652,25.0,False
94657083,2016-10-22,47,213652,21.0,False
94761275,2016-10-23,47,213652,25.0,False
94857743,2016-10-24,47,213652,8.0,False
94951315,2016-10-25,47,213652,13.0,False
95042652,2016-10-26,47,213652,19.0,False
95134369,2016-10-27,47,213652,11.0,False
95226713,2016-10-28,47,213652,7.0,False
95328924,2016-10-29,47,213652,18.0,False
95433103,2016-10-30,47,213652,25.0,False
95530114,2016-10-31,47,213652,9.0,False
95630840,2016-11-01,47,213652,32.0,False
95734900,2016-11-02,47,213652,32.0,False
95835441,2016-11-03,47,213652,15.0,False
95936218,2016-11-04,47,213652,20.0,False
96038285,2016-11-05,47,213652,15.0,False
96143867,2016-11-06,47,213652,22.0,False
96245305,2016-11-07,47,213652,13.0,False
96343926,2016-11-08,47,213652,17.0,False
96440873,2016-11-09,47,213652,25.0,False
96532991,2016-11-10,47,213652,8.0,False
96626146,2016-11-11,47,213652,27.0,False
96728189,2016-11-12,47,213652,15.0,False
96834685,2016-11-13,47,213652,21.0,False
96931275,2016-11-14,47,213652,6.0,False
97025186,2016-11-15,47,213652,13.0,False
97120891,2016-11-16,47,213652,36.0,True
97213117,2016-11-17,47,213652,29.0,True
97307469,2016-11-18,47,213652,26.0,True
97411090,2016-11-19,47,213652,51.0,True
97517377,2016-11-20,47,213652,33.0,True
97617848,2016-11-21,47,213652,62.0,True
97714153,2016-11-22,47,213652,21.0,True
97809725,2016-11-23,47,213652,19.0,True
97901842,2016-11-24,47,213652,2.0,True
97995893,2016-11-25,47,213652,26.0,True
98099040,2016-11-26,47,213652,15.0,True
98204182,2016-11-27,47,213652,22.0,True
98302889,2016-11-28,47,213652,11.0,True
98397712,2016-11-29,47,213652,4.0,True
98494814,2016-11-30,47,213652,15.0,True
98596847,2016-12-01,47,213652,27.0,True
98698331,2016-12-02,47,213652,14.0,True
98810127,2016-12-03,47,213652,37.0,True
98923597,2016-12-04,47,213652,24.0,True
99028859,2016-12-05,47,213652,9.0,True
99132783,2016-12-06,47,213652,18.0,True
99234521,2016-12-07,47,213652,43.0,True
99332891,2016-12-08,47,213652,17.0,False
99432434,2016-12-09,47,213652,19.0,False
99539185,2016-12-10,47,213652,24.0,False
99649814,2016-12-11,47,213652,19.0,False
99752837,2016-12-12,47,213652,11.0,False
99852793,2016-12-13,47,213652,20.0,True
99952053,2016-12-14,47,213652,21.0,True
100051522,2016-12-15,47,213652,20.0,True
100152118,2016-12-16,47,213652,37.0,True
100261467,2016-12-17,47,213652,38.0,True
100374986,2016-12-18,47,213652,46.0,True
100483000,2016-12-19,47,213652,25.0,True
100589923,2016-12-20,47,213652,27.0,True
100697409,2016-12-21,47,213652,51.0,True
100804208,2016-12-22,47,213652,19.0,True
100914080,2016-12-23,47,213652,39.0,True
101025556,2016-12-24,47,213652,23.0,True
101133817,2016-12-26,47,213652,8.0,True
101239051,2016-12-27,47,213652,15.0,True
101345295,2016-12-28,47,213652,21.0,True
101451447,2016-12-29,47,213652,27.0,True
101561395,2016-12-30,47,213652,25.0,True
101671966,2016-12-31,47,213652,18.0,True
101787111,2017-01-02,47,213652,25.0,False
101898146,2017-01-03,47,213652,19.0,False
102005053,2017-01-04,47,213652,24.0,False
102107783,2017-01-05,47,213652,19.0,False
102210178,2017-01-06,47,213652,20.0,False
102320683,2017-01-07,47,213652,15.0,False
102431564,2017-01-08,47,213652,20.0,False
102535443,2017-01-09,47,213652,18.0,False
102636189,2017-01-10,47,213652,20.0,False
102736139,2017-01-11,47,213652,13.0,False
102833417,2017-01-12,47,213652,10.0,False
102933019,2017-01-13,47,213652,13.0,False
103042453,2017-01-14,47,213652,11.0,False
103153727,2017-01-15,47,213652,24.0,False
103258966,2017-01-16,47,213652,14.0,False
103360288,2017-01-17,47,213652,8.0,False
103460718,2017-01-18,47,213652,8.0,False
103557873,2017-01-19,47,213652,21.0,False
103655938,2017-01-20,47,213652,21.0,False
103766228,2017-01-21,47,213652,24.0,False
103877144,2017-01-22,47,213652,18.0,False
103982111,2017-01-23,47,213652,17.0,False
104083352,2017-01-24,47,213652,10.0,False
104183011,2017-01-25,47,213652,13.0,False
104279311,2017-01-26,47,213652,6.0,False
104378906,2017-01-27,47,213652,12.0,False
104489046,2017-01-28,47,213652,16.0,False
104600342,2017-01-29,47,213652,28.0,False
104703141,2017-01-30,47,213652,12.0,False
104807840,2017-01-31,47,213652,11.0,False
104915846,2017-02-01,47,213652,9.0,False
105021429,2017-02-02,47,213652,15.0,False
105126610,2017-02-03,47,213652,26.0,False
105240681,2017-02-04,47,213652,17.0,False
105353534,2017-02-05,47,213652,25.0,False
105459210,2017-02-06,47,213652,15.0,False
105562342,2017-02-07,47,213652,10.0,False
105663594,2017-02-08,47,213652,22.0,False
105762474,2017-02-09,47,213652,10.0,False
105862728,2017-02-10,47,213652,13.0,False
105972291,2017-02-11,47,213652,17.0,False
106083289,2017-02-12,47,213652,22.0,False
106188773,2017-02-13,47,213652,13.0,False
106288459,2017-02-14,47,213652,15.0,False
106389720,2017-02-15,47,213652,9.0,False
106489459,2017-02-16,47,213652,22.0,False
106590712,2017-02-17,47,213652,18.0,False
106701116,2017-02-18,47,213652,20.0,False
106807008,2017-02-19,47,213652,13.0,False
106910111,2017-02-20,47,213652,14.0,False
107012084,2017-02-21,47,213652,13.0,False
107112764,2017-02-22,47,213652,12.0,False
107213963,2017-02-23,47,213652,15.0,False
107317878,2017-02-24,47,213652,12.0,False
107430034,2017-02-25,47,213652,22.0,False
107533766,2017-02-26,47,213652,13.0,False
107634717,2017-02-27,47,213652,18.0,False
107741346,2017-02-28,47,213652,23.0,False
107851494,2017-03-01,47,213652,17.0,False
107958625,2017-03-02,47,213652,28.0,False
108064491,2017-03-03,47,213652,16.0,False
108177481,2017-03-04,47,213652,24.0,False
108289802,2017-03-05,47,213652,14.0,False
108394202,2017-03-06,47,213652,15.0,False
108496726,2017-03-07,47,213652,16.0,False
108597948,2017-03-08,47,213652,19.0,False
108697674,2017-03-09,47,213652,10.0,False
108798838,2017-03-10,47,213652,5.0,False
108908009,2017-03-11,47,213652,8.0,False
109019013,2017-03-12,47,213652,21.0,False
109122697,2017-03-13,47,213652,12.0,False
109223024,2017-03-14,47,213652,7.0,False
109325979,2017-03-15,47,213652,15.0,False
109427705,2017-03-16,47,213652,16.0,False
109530318,2017-03-17,47,213652,23.0,False
109640845,2017-03-18,47,213652,17.0,False
109752184,2017-03-19,47,213652,25.0,False
109858117,2017-03-20,47,213652,14.0,False
109960613,2017-03-21,47,213652,10.0,False
110061261,2017-03-22,47,213652,22.0,False
110159983,2017-03-23,47,213652,11.0,False
110260531,2017-03-24,47,213652,21.0,False
110370750,2017-03-25,47,213652,14.0,False
110480572,2017-03-26,47,213652,16.0,False
110584340,2017-03-27,47,213652,15.0,False
110684345,2017-03-28,47,213652,5.0,False
110786401,2017-03-29,47,213652,17.0,False
110886254,2017-03-30,47,213652,22.0,False
110991123,2017-03-31,47,213652,24.0,False
111107791,2017-04-01,47,213652,30.0,False
111219328,2017-04-02,47,213652,17.0,False
111323931,2017-04-03,47,213652,18.0,False
111429150,2017-04-04,47,213652,22.0,False
111533089,2017-04-05,47,213652,16.0,False
111634410,2017-04-06,47,213652,13.0,False
111735493,2017-04-07,47,213652,19.0,False
111844950,2017-04-08,47,213652,16.0,False
111955009,2017-04-09,47,213652,25.0,False
112057953,2017-04-10,47,213652,24.0,False
112159009,2017-04-11,47,213652,15.0,False
112258894,2017-04-12,47,213652,24.0,False
112361392,2017-04-13,47,213652,24.0,False
112462656,2017-04-14,47,213652,19.0,False
112570764,2017-04-15,47,213652,7.0,False
112678995,2017-04-16,47,213652,15.0,False
112783594,2017-04-17,47,213652,24.0,False
112885063,2017-04-18,47,213652,11.0,False
112984005,2017-04-19,47,213652,14.0,False
113083659,2017-04-20,47,213652,21.0,False
113187524,2017-04-21,47,213652,17.0,False
113298520,2017-04-22,47,213652,22.0,False
113412016,2017-04-23,47,213652,17.0,False
113517849,2017-04-24,47,213652,15.0,False
113621074,2017-04-25,47,213652,15.0,False
113724049,2017-04-26,47,213652,14.0,False
113824722,2017-04-27,47,213652,12.0,False
113928350,2017-04-28,47,213652,16.0,False
114042982,2017-04-29,47,213652,14.0,False
114156331,2017-04-30,47,213652,20.0,False
114273140,2017-05-01,47,213652,36.0,False
114383389,2017-05-02,47,213652,14.0,False
114490576,2017-05-03,47,213652,21.0,False
114593911,2017-05-04,47,213652,16.0,False
114696295,2017-05-05,47,213652,18.0,False
114808866,2017-05-06,47,213652,21.0,False
114923968,2017-05-07,47,213652,24.0,False
115029873,2017-05-08,47,213652,12.0,False
115132648,2017-05-09,47,213652,12.0,False
115234140,2017-05-10,47,213652,14.0,False
115334018,2017-05-11,47,213652,19.0,False
115434822,2017-05-12,47,213652,15.0,False
115547560,2017-05-13,47,213652,22.0,False
115656844,2017-05-14,47,213652,11.0,False
115763448,2017-05-15,47,213652,9.0,False
115869746,2017-05-16,47,213652,12.0,False
115974272,2017-05-17,47,213652,22.0,False
116073917,2017-05-18,47,213652,16.0,False
116175384,2017-05-19,47,213652,17.0,False
116287408,2017-05-20,47,213652,16.0,False
116402162,2017-05-21,47,213652,23.0,False
116508764,2017-05-22,47,213652,9.0,False
116612145,2017-05-23,47,213652,27.0,False
116713251,2017-05-24,47,213652,18.0,False
116812578,2017-05-25,47,213652,17.0,False
116920931,2017-05-26,47,213652,16.0,False
117032318,2017-05-27,47,213652,23.0,False
117144180,2017-05-28,47,213652,18.0,False
117250144,2017-05-29,47,213652,19.0,False
117353681,2017-05-30,47,213652,12.0,False
117459318,2017-05-31,47,213652,17.0,False
117565769,2017-06-01,47,213652,17.0,False
117672936,2017-06-02,47,213652,31.0,False
117787876,2017-06-03,47,213652,23.0,False
117904576,2017-06-04,47,213652,29.0,False
118012933,2017-06-05,47,213652,24.0,False
118117253,2017-06-06,47,213652,6.0,False
118219934,2017-06-07,47,213652,15.0,False
118319831,2017-06-08,47,213652,10.0,False
118421155,2017-06-09,47,213652,18.0,False
118530598,2017-06-10,47,213652,17.0,False
118644039,2017-06-11,47,213652,26.0,False
118748882,2017-06-12,47,213652,23.0,False
118850085,2017-06-13,47,213652,7.0,False
118950553,2017-06-14,47,213652,7.0,False
119051681,2017-06-15,47,213652,20.0,False
119155098,2017-06-16,47,213652,19.0,False
119267952,2017-06-17,47,213652,21.0,False
119378569,2017-06-18,47,213652,6.0,False
119483988,2017-06-19,47,213652,11.0,False
119587840,2017-06-20,47,213652,19.0,False
119689793,2017-06-21,47,213652,12.0,False
119788789,2017-06-22,47,213652,18.0,False
119890303,2017-06-23,47,213652,11.0,False
120000808,2017-06-24,47,213652,16.0,False
120112974,2017-06-25,47,213652,18.0,False
120217814,2017-06-26,47,213652,7.0,False
120319540,2017-06-27,47,213652,9.0,False
120420272,2017-06-28,47,213652,15.0,False
120520528,2017-06-29,47,213652,18.0,False
120624358,2017-06-30,47,213652,25.0,False
120740807,2017-07-01,47,213652,19.0,False
120858084,2017-07-02,47,213652,26.0,False
120969036,2017-07-03,47,213652,35.0,False
121076144,2017-07-04,47,213652,12.0,False
121181098,2017-07-05,47,213652,22.0,False
121284228,2017-07-06,47,213652,27.0,False
121387326,2017-07-07,47,213652,19.0,False
121498364,2017-07-08,47,213652,20.0,False
121610479,2017-07-09,47,213652,22.0,False
121716810,2017-07-10,47,213652,6.0,False
121818833,2017-07-11,47,213652,14.0,False
121919912,2017-07-12,47,213652,18.0,False
122018521,2017-07-13,47,213652,13.0,False
122119369,2017-07-14,47,213652,13.0,False
122229259,2017-07-15,47,213652,17.0,False
122340918,2017-07-16,47,213652,24.0,False
122446754,2017-07-17,47,213652,25.0,False
122548916,2017-07-18,47,213652,10.0,False
122649600,2017-07-19,47,213652,9.0,False
122750182,2017-07-20,47,213652,21.0,False
122851606,2017-07-21,47,213652,13.0,False
122960426,2017-07-22,47,213652,18.0,False
123070374,2017-07-23,47,213652,17.0,False
123176753,2017-07-24,47,213652,18.0,False
123278766,2017-07-25,47,213652,18.0,False
123378530,2017-07-26,47,213652,19.0,False
123476621,2017-07-27,47,213652,17.0,False
123578514,2017-07-28,47,213652,17.0,False
123688662,2017-07-29,47,213652,18.0,False
123800000,2017-07-30,47,213652,22.0,False
123907616,2017-07-31,47,213652,14.0,False
124016781,2017-08-01,47,213652,34.0,False
124124132,2017-08-02,47,213652,35.0,False
124227283,2017-08-03,47,213652,9.0,False
124330800,2017-08-04,47,213652,15.0,False
124440759,2017-08-05,47,213652,24.0,False
124551423,2017-08-06,47,213652,16.0,False
124656761,2017-08-07,47,213652,19.0,False
124758481,2017-08-08,47,213652,13.0,False
124859193,2017-08-09,47,213652,28.0,False
124958223,2017-08-10,47,213652,15.0,False
125061474,2017-08-11,47,213652,21.0,False
125166751,2017-08-12,47,213652,14.0,False
125272453,2017-08-13,47,213652,18.0,False
125376441,2017-08-14,47,213652,10.0,False
125479292,2017-08-15,47,213652,16.0,False
36179,2013-01-02,47,305229,94.0,
76498,2013-01-03,47,305229,74.0,
116421,2013-01-04,47,305229,62.0,
158644,2013-01-05,47,305229,88.0,
200554,2013-01-06,47,305229,108.0,
240296,2013-01-07,47,305229,83.0,
279536,2013-01-08,47,305229,65.0,
318484,2013-01-09,47,305229,44.0,
356956,2013-01-10,47,305229,33.0,
396007,2013-01-11,47,305229,60.0,
437850,2013-01-12,47,305229,64.0,
479898,2013-01-13,47,305229,99.0,
519785,2013-01-14,47,305229,37.0,
559408,2013-01-15,47,305229,45.0,
599310,2013-01-16,47,305229,70.0,
638707,2013-01-17,47,305229,47.0,
678312,2013-01-18,47,305229,65.0,
721303,2013-01-19,47,305229,73.0,
763743,2013-01-20,47,305229,104.0,
804248,2013-01-21,47,305229,76.0,
843817,2013-01-22,47,305229,39.0,
883111,2013-01-23,47,305229,40.0,
921867,2013-01-24,47,305229,32.0,
961533,2013-01-25,47,305229,58.0,
1004313,2013-01-26,47,305229,61.0,
1046537,2013-01-27,47,305229,114.0,
1086824,2013-01-28,47,305229,49.0,
1126341,2013-01-29,47,305229,42.0,
1166074,2013-01-30,47,305229,61.0,
1206132,2013-01-31,47,305229,43.0,
1248178,2013-02-01,47,305229,86.0,
1293074,2013-02-02,47,305229,114.0,
1336669,2013-02-03,47,305229,109.0,
1378518,2013-02-04,47,305229,42.0,
1419717,2013-02-05,47,305229,36.0,
1460663,2013-02-06,47,305229,66.0,
1501230,2013-02-07,47,305229,42.0,
1542697,2013-02-08,47,305229,52.0,
1586319,2013-02-09,47,305229,59.0,
1626223,2013-02-10,47,305229,54.0,
1664932,2013-02-11,47,305229,53.0,
1704629,2013-02-12,47,305229,74.0,
1746084,2013-02-13,47,305229,71.0,
1786575,2013-02-14,47,305229,47.0,
1827643,2013-02-15,47,305229,74.0,
1871268,2013-02-16,47,305229,100.0,
1913010,2013-02-17,47,305229,92.0,
1954501,2013-02-18,47,305229,64.0,
1995132,2013-02-19,47,305229,48.0,
2036173,2013-02-20,47,305229,57.0,
2076359,2013-02-21,47,305229,38.0,
2116759,2013-02-22,47,305229,43.0,
2160042,2013-02-23,47,305229,67.0,
2203155,2013-02-24,47,305229,86.0,
2244571,2013-02-25,47,305229,34.0,
2285109,2013-02-26,47,305229,42.0,
2325550,2013-02-27,47,305229,58.0,
2366392,2013-02-28,47,305229,42.0,
2409297,2013-03-01,47,305229,82.0,
2454901,2013-03-02,47,305229,103.0,
2499448,2013-03-03,47,305229,167.0,
2542519,2013-03-04,47,305229,74.0,
2584424,2013-03-05,47,305229,56.0,
2626284,2013-03-06,47,305229,57.0,
2667447,2013-03-07,47,305229,42.0,
2708458,2013-03-08,47,305229,49.0,
2752520,2013-03-09,47,305229,78.0,
2796011,2013-03-10,47,305229,103.0,
2837704,2013-03-11,47,305229,53.0,
2878011,2013-03-12,47,305229,36.0,
2918439,2013-03-13,47,305229,62.0,
2958216,2013-03-14,47,305229,43.0,
2999471,2013-03-15,47,305229,44.0,
3044704,2013-03-16,47,305229,76.0,
3089791,2013-03-17,47,305229,110.0,
3132560,2013-03-18,47,305229,46.0,
3174570,2013-03-19,47,305229,43.0,
3216883,2013-03-20,47,305229,57.0,
3258145,2013-03-21,47,305229,47.0,
3299932,2013-03-22,47,305229,52.0,
3344941,2013-03-23,47,305229,78.0,
3389066,2013-03-24,47,305229,76.0,
3431420,2013-03-25,47,305229,58.0,
3472633,2013-03-26,47,305229,35.0,
3514058,2013-03-27,47,305229,54.0,
3556883,2013-03-28,47,305229,47.0,
3599117,2013-03-29,47,305229,56.0,
3643979,2013-03-30,47,305229,89.0,
3687720,2013-03-31,47,305229,103.0,
3731944,2013-04-01,47,305229,67.0,
3775360,2013-04-02,47,305229,78.0,
3818486,2013-04-03,47,305229,68.0,
3860674,2013-04-04,47,305229,52.0,
3903025,2013-04-05,47,305229,73.0,
3948560,2013-04-06,47,305229,87.0,
3993213,2013-04-07,47,305229,108.0,
4036020,2013-04-08,47,305229,51.0,
4077637,2013-04-09,47,305229,47.0,
4119325,2013-04-10,47,305229,77.0,
4160747,2013-04-11,47,305229,42.0,
4202858,2013-04-12,47,305229,41.0,
4247739,2013-04-13,47,305229,67.0,
4291981,2013-04-14,47,305229,106.0,
4334819,2013-04-15,47,305229,58.0,
4377285,2013-04-16,47,305229,44.0,
4419502,2013-04-17,47,305229,63.0,
4460456,2013-04-18,47,305229,46.0,
4502098,2013-04-19,47,305229,51.0,
4546797,2013-04-20,47,305229,76.0,
4591063,2013-04-21,47,305229,99.0,
4633561,2013-04-22,47,305229,39.0,
4675277,2013-04-23,47,305229,51.0,
4716791,2013-04-24,47,305229,47.0,
4757529,2013-04-25,47,305229,56.0,
4798879,2013-04-26,47,305229,43.0,
4843655,2013-04-27,47,305229,70.0,
4887893,2013-04-28,47,305229,102.0,
4930343,2013-04-29,47,305229,49.0,
4972466,2013-04-30,47,305229,53.0,
5017359,2013-05-01,47,305229,119.0,
5060707,2013-05-02,47,305229,57.0,
5103788,2013-05-03,47,305229,62.0,
5149856,2013-05-04,47,305229,97.0,
5195580,2013-05-05,47,305229,103.0,
5238907,2013-05-06,47,305229,74.0,
5281095,2013-05-07,47,305229,36.0,
5323144,2013-05-08,47,305229,47.0,
5365879,2013-05-09,47,305229,46.0,
5409043,2013-05-10,47,305229,39.0,
5455987,2013-05-11,47,305229,66.0,
5500350,2013-05-12,47,305229,51.0,
5543973,2013-05-13,47,305229,59.0,
5586751,2013-05-14,47,305229,41.0,
5629893,2013-05-15,47,305229,53.0,
5672720,2013-05-16,47,305229,37.0,
5715983,2013-05-17,47,305229,64.0,
5762677,2013-05-18,47,305229,54.0,
5808801,2013-05-19,47,305229,88.0,
5852847,2013-05-20,47,305229,53.0,
5895529,2013-05-21,47,305229,49.0,
5937994,2013-05-22,47,305229,63.0,
5980603,2013-05-23,47,305229,32.0,
6025599,2013-05-24,47,305229,66.0,
6071676,2013-05-25,47,305229,80.0,
6116913,2013-05-26,47,305229,63.0,
6160403,2013-05-27,47,305229,52.0,
6203493,2013-05-28,47,305229,39.0,
6246515,2013-05-29,47,305229,44.0,
6289704,2013-05-30,47,305229,42.0,
6333162,2013-05-31,47,305229,51.0,
6381493,2013-06-01,47,305229,85.0,
6429429,2013-06-02,47,305229,128.0,
6475442,2013-06-03,47,305229,74.0,
6520275,2013-06-04,47,305229,59.0,
6565015,2013-06-05,47,305229,64.0,
6608817,2013-06-06,47,305229,41.0,
6653097,2013-06-07,47,305229,54.0,
6700181,2013-06-08,47,305229,87.0,
6747099,2013-06-09,47,305229,106.0,
6791762,2013-06-10,47,305229,61.0,
6834716,2013-06-11,47,305229,43.0,
6878200,2013-06-12,47,305229,51.0,
6921096,2013-06-13,47,305229,37.0,
6964814,2013-06-14,47,305229,58.0,
7012797,2013-06-15,47,305229,89.0,
7058869,2013-06-16,47,305229,93.0,
7103901,2013-06-17,47,305229,58.0,
7147826,2013-06-18,47,305229,67.0,
7191255,2013-06-19,47,305229,34.0,
7234839,2013-06-20,47,305229,47.0,
7278644,2013-06-21,47,305229,51.0,
7325764,2013-06-22,47,305229,75.0,
7372778,2013-06-23,47,305229,104.0,
7417327,2013-06-24,47,305229,46.0,
7460848,2013-06-25,47,305229,56.0,
7504282,2013-06-26,47,305229,52.0,
7546908,2013-06-27,47,305229,33.0,
7590861,2013-06-28,47,305229,53.0,
7639031,2013-06-29,47,305229,85.0,
7686533,2013-06-30,47,305229,109.0,
7733341,2013-07-01,47,305229,59.0,
7779215,2013-07-02,47,305229,10.0,
7824487,2013-07-03,47,305229,43.0,
7869189,2013-07-04,47,305229,49.0,
7913896,2013-07-05,47,305229,63.0,
7961675,2013-07-06,47,305229,94.0,
8008734,2013-07-07,47,305229,102.0,
8053107,2013-07-08,47,305229,71.0,
8096631,2013-07-09,47,305229,55.0,
8139537,2013-07-10,47,305229,44.0,
8182080,2013-07-11,47,305229,36.0,
8224814,2013-07-12,47,305229,61.0,
8271000,2013-07-13,47,305229,68.0,
8316421,2013-07-14,47,305229,86.0,
8360902,2013-07-15,47,305229,74.0,
8405009,2013-07-16,47,305229,58.0,
8448712,2013-07-17,47,305229,56.0,
8491449,2013-07-18,47,305229,50.0,
8534719,2013-07-19,47,305229,40.0,
8581094,2013-07-20,47,305229,66.0,
8626874,2013-07-21,47,305229,73.0,
8671507,2013-07-22,47,305229,58.0,
8715553,2013-07-23,47,305229,53.0,
8758782,2013-07-24,47,305229,44.0,
8802506,2013-07-25,47,305229,51.0,
8846257,2013-07-26,47,305229,39.0,
8892866,2013-07-27,47,305229,68.0,
8938495,2013-07-28,47,305229,80.0,
8982783,2013-07-29,47,305229,63.0,
9026977,2013-07-30,47,305229,53.0,
9072384,2013-07-31,47,305229,69.0,
9118977,2013-08-01,47,305229,73.0,
9165358,2013-08-02,47,305229,69.0,
9214226,2013-08-03,47,305229,83.0,
9261812,2013-08-04,47,305229,111.0,
9308397,2013-08-05,47,305229,63.0,
9353978,2013-08-06,47,305229,57.0,
9398967,2013-08-07,47,305229,64.0,
9443570,2013-08-08,47,305229,47.0,
9488279,2013-08-09,47,305229,48.0,
9535368,2013-08-10,47,305229,40.0,
9581877,2013-08-11,47,305229,100.0,
9627517,2013-08-12,47,305229,58.0,
9672283,2013-08-13,47,305229,54.0,
9716519,2013-08-14,47,305229,39.0,
9761037,2013-08-15,47,305229,48.0,
9806594,2013-08-16,47,305229,69.0,
9854465,2013-08-17,47,305229,79.0,
9901556,2013-08-18,47,305229,97.0,
9947183,2013-08-19,47,305229,42.0,
9992699,2013-08-20,47,305229,59.0,
10037613,2013-08-21,47,305229,29.0,
10081602,2013-08-22,47,305229,31.0,
10126257,2013-08-23,47,305229,50.0,
10173986,2013-08-24,47,305229,39.0,
10220872,2013-08-25,47,305229,58.0,
10266398,2013-08-26,47,305229,39.0,
10311147,2013-08-27,47,305229,36.0,
10355351,2013-08-28,47,305229,47.0,
10399292,2013-08-29,47,305229,31.0,
10444710,2013-08-30,47,305229,67.0,
10493678,2013-08-31,47,305229,78.0,
10542848,2013-09-01,47,305229,93.0,
10590605,2013-09-02,47,305229,79.0,
10637180,2013-09-03,47,305229,52.0,
10683317,2013-09-04,47,305229,68.0,
10728499,2013-09-05,47,305229,40.0,
10773246,2013-09-06,47,305229,44.0,
10821812,2013-09-07,47,305229,81.0,
10870013,2013-09-08,47,305229,75.0,
10915797,2013-09-09,47,305229,50.0,
10960168,2013-09-10,47,305229,32.0,
11004349,2013-09-11,47,305229,37.0,
11047776,2013-09-12,47,305229,22.0,
11091921,2013-09-13,47,305229,39.0,
11140064,2013-09-14,47,305229,65.0,
11188049,2013-09-15,47,305229,88.0,
11234143,2013-09-16,47,305229,61.0,
11279143,2013-09-17,47,305229,26.0,
11323354,2013-09-18,47,305229,40.0,
11366815,2013-09-19,47,305229,38.0,
11411347,2013-09-20,47,305229,36.0,
11459418,2013-09-21,47,305229,70.0,
11506932,2013-09-22,47,305229,80.0,
11552624,2013-09-23,47,305229,39.0,
11597119,2013-09-24,47,305229,40.0,
11641329,2013-09-25,47,305229,36.0,
11684886,2013-09-26,47,305229,32.0,
11729198,2013-09-27,47,305229,48.0,
11777794,2013-09-28,47,305229,83.0,
11825965,2013-09-29,47,305229,119.0,
11872514,2013-09-30,47,305229,46.0,
11920054,2013-10-01,47,305229,79.0,
11967254,2013-10-02,47,305229,91.0,
12013230,2013-10-03,47,305229,35.0,
12059419,2013-10-04,47,305229,47.0,
12108515,2013-10-05,47,305229,78.0,
12156745,2013-10-06,47,305229,88.0,
12203066,2013-10-07,47,305229,67.0,
12248293,2013-10-08,47,305229,25.0,
12292812,2013-10-09,47,305229,49.0,
12337478,2013-10-10,47,305229,28.0,
12383716,2013-10-11,47,305229,52.0,
12431315,2013-10-12,47,305229,63.0,
12478789,2013-10-13,47,305229,58.0,
12524468,2013-10-14,47,305229,28.0,
12569396,2013-10-15,47,305229,26.0,
12615010,2013-10-16,47,305229,51.0,
12659819,2013-10-17,47,305229,24.0,
12704406,2013-10-18,47,305229,51.0,
12753033,2013-10-19,47,305229,68.0,
12801678,2013-10-20,47,305229,70.0,
12847711,2013-10-21,47,305229,47.0,
12892438,2013-10-22,47,305229,32.0,
12937187,2013-10-23,47,305229,42.0,
12981152,2013-10-24,47,305229,18.0,
13025476,2013-10-25,47,305229,56.0,
13073643,2013-10-26,47,305229,49.0,
13121865,2013-10-27,47,305229,72.0,
13167721,2013-10-28,47,305229,47.0,
13212307,2013-10-29,47,305229,30.0,
13256835,2013-10-30,47,305229,47.0,
